route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
117N,FR,115704419,Union Station,1, 117  1,1325546
117N,FR,115704420,Union Station,1, 117  2,1325546
117N,FR,115704421,Union Station,1, 117  3,1325546
117N,FR,115704422,Union Station,1, 117  1,1325546
117N,FR,115704423,Union Station,1, 117  2,1325546
117N,FR,115704424,Union Station,1, 117  3,1325546
117N,FR,115704425,Union Station,1, 117  1,1325546
117N,FR,115704426,Union Station,1, 117  2,1325546
117N,FR,115704427,Union Station,1, 117  3,1325546
117N,FR,115704428,Union Station,1, 117  1,1325546
117N,FR,115704429,Union Station,1, 117  2,1325546
117N,FR,115704430,Union Station,1, 117  3,1325546
117N,FR,115704431,Union Station,1, 117  1,1325546
117N,FR,115704432,Union Station,1, 117  2,1325546
117N,FR,115704433,Union Station,1, 117  3,1325546
117N,FR,115704434,Union Station,1, 117  1,1325546
117N,FR,115704435,Union Station,1, 117  2,1325546
117N,FR,115704436,Union Station,1, 117  3,1325546
117N,FR,115704437,Union Station,1, 117  1,1325546
117N,FR,115704438,Union Station,1, 117  2,1325546
117N,FR,115704439,Union Station,1, 117  3,1325546
117N,FR,115704440,Union Station,1, 117  1,1325546
117N,FR,115704441,Union Station,1, 117  2,1325546
117N,FR,115704442,Union Station,1, 117  3,1325546
117N,FR,115704443,Union Station,1, 117  1,1325546
117N,FR,115704444,Union Station,1, 117  2,1325546
117N,FR,115704445,Union Station,1, 117  3,1325546
117N,FR,115704446,Union Station,1, 117  2,1325546
117N,FR,115704447,Union Station,1, 117  3,1325546
117N,FR,115704448,Union Station,1, 117  1,1325546
117N,FR,115704449,Union Station,1, 117  1,1325546
117N,MT,115704455,124th - Eastlake,0, 117  1,1325540
117N,MT,115704456,124th - Eastlake,0, 117  2,1325540
117N,MT,115704457,124th - Eastlake,0, 117  3,1325540
117N,MT,115704458,124th - Eastlake,0, 117  1,1325540
117N,MT,115704459,124th - Eastlake,0, 117  2,1325540
117N,MT,115704460,124th - Eastlake,0, 117  3,1325540
117N,MT,115704466,124th - Eastlake,0, 117  1,1325540
117N,MT,115704467,124th - Eastlake,0, 117  2,1325540
117N,MT,115704468,124th - Eastlake,0, 117  3,1325540
117N,MT,115704469,124th - Eastlake,0, 117  1,1325540
117N,MT,115704470,124th - Eastlake,0, 117  2,1325540
117N,MT,115704471,124th - Eastlake,0, 117  3,1325540
117N,MT,115704472,124th - Eastlake,0, 117  1,1325540
117N,MT,115704473,124th - Eastlake,0, 117  2,1325540
117N,MT,115704474,124th - Eastlake,0, 117  3,1325540
117N,MT,115704475,124th - Eastlake,0, 117  1,1325540
117N,MT,115704476,124th - Eastlake,0, 117  2,1325540
117N,MT,115704477,124th - Eastlake,0, 117  3,1325540
117N,MT,115704478,124th - Eastlake,0, 117  1,1325540
117N,MT,115704479,124th - Eastlake,0, 117  2,1325540
117N,MT,115704480,124th - Eastlake,0, 117  3,1325540
117N,MT,115704481,124th - Eastlake,0, 117  1,1325540
117N,MT,115704482,124th - Eastlake,0, 117  2,1325540
117N,MT,115704483,124th - Eastlake,0, 117  3,1325540
117N,MT,115704484,124th - Eastlake,0, 117  1,1325540
117N,MT,115704485,124th - Eastlake,0, 117  2,1325540
117N,MT,115704486,124th - Eastlake,0, 117  3,1325540
117N,MT,115704487,124th - Eastlake,0, 117  1,1325540
117N,MT,115704488,124th - Eastlake,0, 117  2,1325540
117N,MT,115704489,124th - Eastlake,0, 117  3,1325540
117N,MT,115704490,124th - Eastlake,0, 117  1,1325540
117N,MT,115704491,124th - Eastlake,0, 117  2,1325540
117N,MT,115704492,124th - Eastlake,0, 117  3,1325540
117N,MT,115704493,124th - Eastlake,0, 117  1,1325540
117N,MT,115704494,124th - Eastlake,0, 117  3,1325540
117N,MT,115704495,124th - Eastlake,0, 117  2,1325540
117N,MT,115704496,Union Station,1, 117  3,1325546
117N,MT,115704497,Union Station,1, 117  1,1325546
117N,MT,115704498,Union Station,1, 117  2,1325546
117N,MT,115704499,Union Station,1, 117  3,1325546
117N,MT,115704500,Union Station,1, 117  1,1325546
117N,MT,115704501,Union Station,1, 117  2,1325546
117N,MT,115704502,Union Station,1, 117  3,1325546
117N,MT,115704503,Union Station,1, 117  1,1325546
117N,MT,115704504,Union Station,1, 117  2,1325546
117N,MT,115704505,Union Station,1, 117  3,1325546
117N,MT,115704506,Union Station,1, 117  1,1325546
117N,MT,115704507,Union Station,1, 117  2,1325546
117N,MT,115704508,Union Station,1, 117  3,1325546
117N,MT,115704509,Union Station,1, 117  1,1325546
117N,MT,115704510,Union Station,1, 117  2,1325546
117N,MT,115704511,Union Station,1, 117  3,1325546
117N,MT,115704512,Union Station,1, 117  2,1325546
117N,MT,115704513,Union Station,1, 117  3,1325546
117N,MT,115704514,Union Station,1, 117  3,1325546
117N,MT,115704515,Union Station,1, 117  1,1325546
117N,MT,115704516,Union Station,1, 117  2,1325546
117N,MT,115704517,Union Station,1, 117  3,1325546
117N,MT,115704518,Union Station,1, 117  1,1325546
117N,MT,115704519,Union Station,1, 117  2,1325546
117N,MT,115704520,Union Station,1, 117  3,1325546
117N,MT,115704521,Union Station,1, 117  1,1325546
117N,MT,115704522,Union Station,1, 117  2,1325546
117N,MT,115704523,Union Station,1, 117  3,1325546
117N,MT,115704524,Union Station,1, 117  1,1325546
117N,MT,115704525,Union Station,1, 117  2,1325546
117N,MT,115704528,Union Station,1, 117  1,1325546
117N,MT,115704532,Union Station,1, 117  3,1325546
117N,MT,115704534,Union Station,1, 117  1,1325546
117N,MT,115704535,Union Station,1, 117  2,1325546
117N,MT,115704536,Union Station,1, 117  1,1325546
117N,MT,115704537,Union Station,1, 117  2,1325546
117N,SA,115704538,124th - Eastlake,0, 117  3,1325540
117N,SA,115704542,124th - Eastlake,0, 117  1,1325540
117N,SA,115704543,124th - Eastlake,0, 117  2,1325540
117N,SA,115704544,124th - Eastlake,0, 117  3,1325540
117N,SA,115704545,124th - Eastlake,0, 117  1,1325540
117N,SA,115704546,124th - Eastlake,0, 117  2,1325540
117N,SA,115704547,124th - Eastlake,0, 117  3,1325540
117N,SA,115704548,124th - Eastlake,0, 117  1,1325540
117N,SA,115704549,124th - Eastlake,0, 117  3,1325540
117N,SA,115704550,124th - Eastlake,0, 117  1,1325540
117N,SA,115704551,124th - Eastlake,0, 117  2,1325540
117N,SA,115704552,124th - Eastlake,0, 117  3,1325540
117N,SA,115704553,124th - Eastlake,0, 117  1,1325540
117N,SA,115704554,124th - Eastlake,0, 117  2,1325540
117N,SA,115704555,124th - Eastlake,0, 117  3,1325540
117N,SA,115704556,124th - Eastlake,0, 117  1,1325540
117N,SA,115704557,124th - Eastlake,0, 117  2,1325540
117N,SA,115704558,124th - Eastlake,0, 117  2,1325540
117N,SA,115704559,124th - Eastlake,0, 117  3,1325540
117N,SA,115704560,124th - Eastlake,0, 117  1,1325540
117N,SA,115704561,124th - Eastlake,0, 117  2,1325540
117N,SA,115704562,124th - Eastlake,0, 117  3,1325540
117N,SA,115704563,124th - Eastlake,0, 117  1,1325540
117N,SA,115704564,124th - Eastlake,0, 117  2,1325540
117N,SA,115704568,124th - Eastlake,0, 117  1,1325540
117N,SA,115704569,124th - Eastlake,0, 117  2,1325540
117N,SA,115704570,124th - Eastlake,0, 117  3,1325540
117N,SA,115704571,124th - Eastlake,0, 117  1,1325540
117N,SA,115704572,124th - Eastlake,0, 117  2,1325540
117N,SA,115704573,124th - Eastlake,0, 117  3,1325540
117N,SA,115704574,124th - Eastlake,0, 117  1,1325540
117N,SA,115704575,124th - Eastlake,0, 117  2,1325540
117N,SA,115704576,124th - Eastlake,0, 117  3,1325540
117N,SA,115704577,124th - Eastlake,0, 117  1,1325540
117N,SA,115704578,124th - Eastlake,0, 117  2,1325540
117N,SA,115704579,124th - Eastlake,0, 117  3,1325540
117N,SA,115704583,Union Station,1, 117  1,1325546
117N,SA,115704584,Union Station,1, 117  2,1325546
117N,SA,115704585,Union Station,1, 117  3,1325546
117N,SA,115704586,Union Station,1, 117  1,1325546
117N,SA,115704588,Union Station,1, 117  2,1325546
117N,SA,115704589,Union Station,1, 117  3,1325546
117N,SA,115704590,Union Station,1, 117  1,1325546
117N,SA,115704591,Union Station,1, 117  2,1325546
117N,SA,115704592,Union Station,1, 117  3,1325546
117N,SA,115704593,Union Station,1, 117  1,1325546
117N,SA,115704594,Union Station,1, 117  2,1325546
117N,SA,115704595,Union Station,1, 117  3,1325546
117N,SA,115704596,Union Station,1, 117  1,1325546
117N,SA,115704597,Union Station,1, 117  2,1325546
117N,SA,115704598,Union Station,1, 117  3,1325546
117N,SA,115704599,Union Station,1, 117  1,1325546
117N,SA,115704600,Union Station,1, 117  2,1325546
117N,SA,115704601,Union Station,1, 117  3,1325546
117N,SA,115704602,Union Station,1, 117  1,1325546
117N,SA,115704603,Union Station,1, 117  2,1325546
117N,SA,115704604,Union Station,1, 117  3,1325546
117N,SA,115704605,Union Station,1, 117  1,1325546
117N,SA,115704606,Union Station,1, 117  3,1325546
117N,SA,115704607,Union Station,1, 117  2,1325546
117N,SA,115704608,Union Station,1, 117  1,1325546
117N,SA,115704609,Union Station,1, 117  2,1325546
117N,SA,115704610,Union Station,1, 117  3,1325546
117N,SA,115704611,Union Station,1, 117  1,1325546
117N,SA,115704612,Union Station,1, 117  2,1325546
117N,SA,115704613,Union Station,1, 117  3,1325546
117N,SA,115704614,Union Station,1, 117  1,1325546
117N,SA,115704615,Union Station,1, 117  2,1325546
117N,SA,115704616,Union Station,1, 117  3,1325546
117N,SA,115704617,Union Station,1, 117  1,1325546
117N,SA,115704618,Union Station,1, 117  2,1325546
117N,SA,115704619,Union Station,1, 117  3,1325546
117N,SU,115704627,124th - Eastlake,0, 117  1,1325540
117N,SU,115704628,124th - Eastlake,0, 117  2,1325540
117N,SU,115704629,124th - Eastlake,0, 117  3,1325540
117N,SU,115704630,124th - Eastlake,0, 117  1,1325540
117N,SU,115704631,124th - Eastlake,0, 117  2,1325540
117N,SU,115704632,124th - Eastlake,0, 117  3,1325540
117N,SU,115704633,124th - Eastlake,0, 117  1,1325540
117N,SU,115704634,124th - Eastlake,0, 117  2,1325540
117N,SU,115704635,124th - Eastlake,0, 117  3,1325540
117N,SU,115704636,124th - Eastlake,0, 117  1,1325540
117N,SU,115704637,124th - Eastlake,0, 117  2,1325540
117N,SU,115704639,124th - Eastlake,0, 117  3,1325540
117N,SU,115704640,124th - Eastlake,0, 117  1,1325540
117N,SU,115704641,124th - Eastlake,0, 117  3,1325540
117N,SU,115704642,124th - Eastlake,0, 117  1,1325540
117N,SU,115704643,124th - Eastlake,0, 117  2,1325540
117N,SU,115704644,124th - Eastlake,0, 117  3,1325540
117N,SU,115704645,124th - Eastlake,0, 117  1,1325540
117N,SU,115704646,124th - Eastlake,0, 117  2,1325540
117N,SU,115704647,124th - Eastlake,0, 117  3,1325540
117N,SU,115704648,124th - Eastlake,0, 117  1,1325540
117N,SU,115704649,124th - Eastlake,0, 117  2,1325540
117N,SU,115704650,124th - Eastlake,0, 117  3,1325540
117N,SU,115704651,124th - Eastlake,0, 117  1,1325540
117N,SU,115704652,124th - Eastlake,0, 117  2,1325540
117N,SU,115704653,124th - Eastlake,0, 117  3,1325540
117N,SU,115704654,124th - Eastlake,0, 117  1,1325540
117N,SU,115704655,124th - Eastlake,0, 117  2,1325540
117N,SU,115704656,124th - Eastlake,0, 117  3,1325540
117N,SU,115704657,124th - Eastlake,0, 117  1,1325540
117N,SU,115704658,124th - Eastlake,0, 117  2,1325540
117N,SU,115704659,124th - Eastlake,0, 117  3,1325540
117N,SU,115704660,124th - Eastlake,0, 117  2,1325540
117N,SU,115704661,Union Station,1, 117  2,1325546
117N,SU,115704662,Union Station,1, 117  3,1325546
117N,SU,115704666,Union Station,1, 117  1,1325546
117N,SU,115704667,Union Station,1, 117  2,1325546
117N,SU,115704668,Union Station,1, 117  3,1325546
117N,SU,115704669,Union Station,1, 117  1,1325546
117N,SU,115704670,Union Station,1, 117  2,1325546
117N,SU,115704671,Union Station,1, 117  3,1325546
117N,SU,115704672,Union Station,1, 117  1,1325546
117N,SU,115704673,Union Station,1, 117  2,1325546
117N,SU,115704674,Union Station,1, 117  3,1325546
117N,SU,115704675,Union Station,1, 117  1,1325546
117N,SU,115704676,Union Station,1, 117  2,1325546
117N,SU,115704677,Union Station,1, 117  3,1325546
117N,SU,115704678,Union Station,1, 117  1,1325546
117N,SU,115704679,Union Station,1, 117  2,1325546
117N,SU,115704680,Union Station,1, 117  3,1325546
117N,SU,115704681,Union Station,1, 117  1,1325546
117N,SU,115704682,Union Station,1, 117  2,1325546
117N,SU,115704683,Union Station,1, 117  3,1325546
117N,SU,115704684,Union Station,1, 117  1,1325546
117N,SU,115704685,Union Station,1, 117  3,1325546
117N,SU,115704686,Union Station,1, 117  1,1325546
117N,SU,115704687,Union Station,1, 117  2,1325546
117N,SU,115704688,Union Station,1, 117  3,1325546
117N,SU,115704689,Union Station,1, 117  1,1325546
117N,SU,115704690,Union Station,1, 117  2,1325546
117N,SU,115704691,Union Station,1, 117  3,1325546
117N,SU,115704692,Union Station,1, 117  1,1325546
117N,SU,115704693,Union Station,1, 117  2,1325546
117N,SU,115704694,Union Station,1, 117  3,1325546
117N,SU,115704695,Union Station,1, 117  1,1325546
117N,SU,115704696,Union Station,1, 117  2,1325546
12,SA,115704700,38th & Blake Station via Downing St,0,  12  3,1325551
12,SA,115704701,38th & Blake Station via Downing St,0,  12  1,1325551
12,SA,115704702,38th & Blake Station via Downing St,0,  12  2,1325551
12,SA,115704703,38th & Blake Station via Downing St,0,  12  4,1325551
12,SA,115704704,38th & Blake Station via Downing St,0,  12  3,1325551
12,SA,115704705,38th & Blake Station via Downing St,0,  12  1,1325551
12,SA,115704706,38th & Blake Station via Downing St,0,  12  2,1325551
12,SA,115704707,38th & Blake Station via Downing St,0,  12  4,1325551
12,SA,115704708,38th & Blake Station via Downing St,0,  12  3,1325551
12,SA,115704709,38th & Blake Station via Downing St,0,  12  1,1325551
12,SA,115704710,38th & Blake Station via Downing St,0,  12  2,1325551
12,SA,115704711,38th & Blake Station via Downing St,0,  12  4,1325551
12,SA,115704712,38th & Blake Station via Downing St,0,  12  3,1325551
12,SA,115704713,38th & Blake Station via Downing St,0,  12  1,1325551
12,SA,115704714,38th & Blake Station via Downing St,0,  12  2,1325551
12,SA,115704715,38th & Blake Station via Downing St,0,  12  4,1325551
12,SA,115704716,38th & Blake Station via Downing St,0,  12  3,1325551
12,SA,115704717,38th & Blake Station via Downing St,0,  12  1,1325551
12,SA,115704718,38th & Blake Station via Downing St,0,  12  2,1325551
12,SA,115704719,38th & Blake Station via Downing St,0,  12  4,1325551
12,SA,115704720,38th & Blake Station via Downing St,0,  12  3,1325551
12,SA,115704721,38th & Blake Station via Downing St,0,  12  1,1325551
12,SA,115704722,38th & Blake Station via Downing St,0,  12  2,1325551
12,SA,115704723,38th & Blake Station via Downing St,0,  12  1,1325551
12,SA,115704724,38th & Blake Station via Downing St,0,  12  2,1325551
12,SA,115704725,38th & Blake Station via Downing St,0,  12  4,1325551
12,SA,115704726,38th & Blake Station via Downing St,0,  12  3,1325551
12,SA,115704727,38th & Blake Station via Downing St,0,  12  2,1325551
12,SA,115704728,38th & Blake Station via Downing St,0,  12  4,1325551
12,SA,115704729,38th & Blake Station via Downing St,0,  12  3,1325551
12,SA,115704730,38th & Blake Station via Downing St,0,  12  1,1325551
12,SA,115704731,38th & Blake Station via Downing St,0,  12  2,1325551
12,SA,115704732,38th & Blake Station via Downing St,0,  12  4,1325551
12,SA,115704733,38th & Blake Station via Downing St,0,  12  3,1325551
12,SA,115704734,38th & Blake Station via Downing St,0,  12  1,1325551
12,SA,115704735,38th & Blake Station via Downing St,0,  12  2,1325551
12,SA,115704736,38th & Blake Station via Downing St,0,  12  4,1325551
12,SA,115704737,Englewood Stn via Downing,1,  12  3,1325553
12,SA,115704738,Englewood Stn via Downing,1,  12  1,1325553
12,SA,115704739,Englewood Stn via Downing,1,  12  2,1325553
12,SA,115704740,Englewood Stn via Downing,1,  12  4,1325553
12,SA,115704741,Englewood Stn via Downing,1,  12  3,1325553
12,SA,115704742,Englewood Stn via Downing,1,  12  1,1325553
12,SA,115704743,Englewood Stn via Downing,1,  12  2,1325553
12,SA,115704744,Englewood Stn via Downing,1,  12  4,1325553
12,SA,115704745,Englewood Stn via Downing,1,  12  3,1325553
12,SA,115704746,Englewood Stn via Downing,1,  12  1,1325553
12,SA,115704747,Englewood Stn via Downing,1,  12  2,1325553
12,SA,115704748,Englewood Stn via Downing,1,  12  4,1325553
12,SA,115704749,Englewood Stn via Downing,1,  12  3,1325553
12,SA,115704750,Englewood Stn via Downing,1,  12  1,1325553
12,SA,115704751,Englewood Stn via Downing,1,  12  2,1325553
12,SA,115704752,Englewood Stn via Downing,1,  12  4,1325553
12,SA,115704753,Englewood Stn via Downing,1,  12  3,1325553
12,SA,115704754,Englewood Stn via Downing,1,  12  1,1325553
12,SA,115704755,Englewood Stn via Downing,1,  12  2,1325553
12,SA,115704756,Englewood Stn via Downing,1,  12  4,1325553
12,SA,115704757,Englewood Stn via Downing,1,  12  3,1325553
12,SA,115704758,Englewood Stn via Downing,1,  12  1,1325553
12,SA,115704759,Englewood Stn via Downing,1,  12  2,1325553
12,SA,115704760,Englewood Stn via Downing,1,  12  4,1325553
12,SA,115704761,Englewood Stn via Downing,1,  12  3,1325553
12,SA,115704762,Englewood Stn via Downing,1,  12  1,1325553
12,SA,115704763,Englewood Stn via Downing,1,  12  2,1325553
12,SA,115704764,Englewood Stn via Downing,1,  12  4,1325553
12,SA,115704765,Englewood Stn via Downing,1,  12  3,1325553
12,SA,115704766,Englewood Stn via Downing,1,  12  1,1325553
12,SA,115704767,Englewood Stn via Downing,1,  12  2,1325553
12,SA,115704768,Englewood Stn via Downing,1,  12  4,1325553
12,SA,115704769,Englewood Stn via Downing,1,  12  3,1325553
12,SA,115704770,Englewood Stn via Downing,1,  12  1,1325553
12,SA,115704771,Englewood Stn via Downing,1,  12  1,1325553
12,SA,115704772,Englewood Stn via Downing,1,  12  2,1325553
12,SA,115704773,Englewood Stn via Downing,1,  12  4,1325553
12,SU,115704774,38th & Blake Station via Downing St,0,  12  4,1325551
12,SU,115704775,38th & Blake Station via Downing St,0,  12  3,1325551
12,SU,115704776,38th & Blake Station via Downing St,0,  12  1,1325551
12,SU,115704777,38th & Blake Station via Downing St,0,  12  2,1325551
12,SU,115704778,38th & Blake Station via Downing St,0,  12  4,1325551
12,SU,115704779,38th & Blake Station via Downing St,0,  12  3,1325551
12,SU,115704780,38th & Blake Station via Downing St,0,  12  1,1325551
12,SU,115704781,38th & Blake Station via Downing St,0,  12  2,1325551
12,SU,115704782,38th & Blake Station via Downing St,0,  12  4,1325551
12,SU,115704783,38th & Blake Station via Downing St,0,  12  3,1325551
12,SU,115704784,38th & Blake Station via Downing St,0,  12  1,1325551
12,SU,115704785,38th & Blake Station via Downing St,0,  12  2,1325551
12,SU,115704786,38th & Blake Station via Downing St,0,  12  4,1325551
12,SU,115704787,38th & Blake Station via Downing St,0,  12  3,1325551
12,SU,115704788,38th & Blake Station via Downing St,0,  12  1,1325551
12,SU,115704789,38th & Blake Station via Downing St,0,  12  2,1325551
12,SU,115704790,38th & Blake Station via Downing St,0,  12  4,1325551
12,SU,115704791,38th & Blake Station via Downing St,0,  12  3,1325551
12,SU,115704792,38th & Blake Station via Downing St,0,  12  1,1325551
12,SU,115704793,38th & Blake Station via Downing St,0,  12  2,1325551
12,SU,115704794,38th & Blake Station via Downing St,0,  12  4,1325551
12,SU,115704795,38th & Blake Station via Downing St,0,  12  3,1325551
12,SU,115704796,38th & Blake Station via Downing St,0,  12  1,1325551
12,SU,115704797,38th & Blake Station via Downing St,0,  12  2,1325551
12,SU,115704798,38th & Blake Station via Downing St,0,  12  4,1325551
12,SU,115704799,38th & Blake Station via Downing St,0,  12  3,1325551
12,SU,115704800,38th & Blake Station via Downing St,0,  12  1,1325551
12,SU,115704801,38th & Blake Station via Downing St,0,  12  2,1325551
12,SU,115704802,38th & Blake Station via Downing St,0,  12  2,1325551
12,SU,115704803,38th & Blake Station via Downing St,0,  12  4,1325551
12,SU,115704804,38th & Blake Station via Downing St,0,  12  3,1325551
12,SU,115704805,38th & Blake Station via Downing St,0,  12  1,1325551
12,SU,115704806,38th & Blake Station via Downing St,0,  12  2,1325551
12,SU,115704807,38th & Blake Station via Downing St,0,  12  4,1325551
12,SU,115704808,38th & Blake Station via Downing St,0,  12  3,1325551
12,SU,115704809,38th & Blake Station via Downing St,0,  12  1,1325551
12,SU,115704810,38th & Blake Station via Downing St,0,  12  2,1325551
12,SU,115704811,Englewood Stn via Downing,1,  12  2,1325553
12,SU,115704812,Englewood Stn via Downing,1,  12  4,1325553
12,SU,115704813,Englewood Stn via Downing,1,  12  3,1325553
12,SU,115704814,Englewood Stn via Downing,1,  12  1,1325553
12,SU,115704815,Englewood Stn via Downing,1,  12  2,1325553
12,SU,115704816,Englewood Stn via Downing,1,  12  4,1325553
12,SU,115704817,Englewood Stn via Downing,1,  12  3,1325553
12,SU,115704818,Englewood Stn via Downing,1,  12  1,1325553
12,SU,115704819,Englewood Stn via Downing,1,  12  2,1325553
12,SU,115704820,Englewood Stn via Downing,1,  12  4,1325553
12,SU,115704821,Englewood Stn via Downing,1,  12  3,1325553
12,SU,115704822,Englewood Stn via Downing,1,  12  1,1325553
12,SU,115704823,Englewood Stn via Downing,1,  12  2,1325553
12,SU,115704824,Englewood Stn via Downing,1,  12  4,1325553
12,SU,115704825,Englewood Stn via Downing,1,  12  3,1325553
12,SU,115704826,Englewood Stn via Downing,1,  12  1,1325553
12,SU,115704827,Englewood Stn via Downing,1,  12  2,1325553
12,SU,115704828,Englewood Stn via Downing,1,  12  4,1325553
12,SU,115704829,Englewood Stn via Downing,1,  12  3,1325553
12,SU,115704830,Englewood Stn via Downing,1,  12  1,1325553
12,SU,115704831,Englewood Stn via Downing,1,  12  2,1325553
12,SU,115704832,Englewood Stn via Downing,1,  12  4,1325553
12,SU,115704833,Englewood Stn via Downing,1,  12  3,1325553
12,SU,115704834,Englewood Stn via Downing,1,  12  1,1325553
12,SU,115704835,Englewood Stn via Downing,1,  12  2,1325553
12,SU,115704836,Englewood Stn via Downing,1,  12  4,1325553
12,SU,115704837,Englewood Stn via Downing,1,  12  3,1325553
12,SU,115704838,Englewood Stn via Downing,1,  12  1,1325553
12,SU,115704839,Englewood Stn via Downing,1,  12  2,1325553
12,SU,115704840,Englewood Stn via Downing,1,  12  4,1325553
12,SU,115704841,Englewood Stn via Downing,1,  12  3,1325553
12,SU,115704842,Englewood Stn via Downing,1,  12  1,1325553
12,SU,115704843,Englewood Stn via Downing,1,  12  2,1325553
12,SU,115704844,Englewood Stn via Downing,1,  12  4,1325553
12,SU,115704845,Englewood Stn via Downing,1,  12  3,1325553
12,SU,115704846,Englewood Stn via Downing,1,  12  1,1325553
12,SU,115704847,Englewood Stn via Downing,1,  12  1,1325553
12,WK,115704848,38th & Blake Station via Downing St,0,  12  2,1325550
12,WK,115704849,38th & Blake Station via Downing St,0,  12  1,1325551
12,WK,115704850,38th & Blake Station via Downing St,0,  12  1,1325550
12,WK,115704851,38th & Blake Station via Downing St,0,  12  5,1325550
12,WK,115704852,38th & Blake Station via Downing St,0,  12  1,1325550
12,WK,115704853,38th & Blake Station via Downing St,0,  12  2,1325550
12,WK,115704854,38th & Blake Station via Downing St,0,  12 31,1325550
12,WK,115704855,38th & Blake Station via Downing St,0,  12  3,1325550
12,WK,115704856,38th & Blake Station via Downing St,0,  12  4,1325550
12,WK,115704857,38th & Blake Station via Downing St,0,  12  5,1325550
12,WK,115704858,38th & Blake Station via Downing St,0,  12  1,1325550
12,WK,115704859,38th & Blake Station via Downing St,0,  12  2,1325550
12,WK,115704860,38th & Blake Station via Downing St,0,  12  2,1325550
12,WK,115704861,38th & Blake Station via Downing St,0,  12  3,1325550
12,WK,115704862,38th & Blake Station via Downing St,0,  12  4,1325550
12,WK,115704863,38th & Blake Station via Downing St,0,  12  5,1325550
12,WK,115704864,38th & Blake Station via Downing St,0,  12 21,1325550
12,WK,115704865,38th & Blake Station via Downing St,0,  12  1,1325550
12,WK,115704866,38th & Blake Station via Downing St,0,  12  3,1325550
12,WK,115704867,38th & Blake Station via Downing St,0,  12  2,1325550
12,WK,115704868,38th & Blake Station via Downing St,0,  12 31,1325551
12,WK,115704869,38th & Blake Station via Downing St,0,  12  3,1325551
12,WK,115704870,38th & Blake Station via Downing St,0,  12  5,1325551
12,WK,115704871,38th & Blake Station via Downing St,0,  12  1,1325551
12,WK,115704872,38th & Blake Station via Downing St,0,  12  2,1325551
12,WK,115704873,38th & Blake Station via Downing St,0,  12 31,1325551
12,WK,115704874,38th & Blake Station via Downing St,0,  12  3,1325551
12,WK,115704875,38th & Blake Station via Downing St,0,  12  5,1325551
12,WK,115704876,38th & Blake Station via Downing St,0,  12  1,1325551
12,WK,115704877,38th & Blake Station via Downing St,0,  12  2,1325551
12,WK,115704878,38th & Blake Station via Downing St,0,  12 31,1325551
12,WK,115704879,38th & Blake Station via Downing St,0,  12  3,1325551
12,WK,115704880,38th & Blake Station via Downing St,0,  12  4,1325551
12,WK,115704881,38th & Blake Station via Downing St,0,  12  5,1325551
12,WK,115704882,38th & Blake Station via Downing St,0,  12  1,1325551
12,WK,115704883,38th & Blake Station via Downing St,0,  12  2,1325551
12,WK,115704884,38th & Blake Station via Downing St,0,  12 31,1325551
12,WK,115704885,38th & Blake Station via Downing St,0,  12  3,1325551
12,WK,115704886,38th & Blake Station via Downing St,0,  12  4,1325551
12,WK,115704887,38th & Blake Station via Downing St,0,  12  5,1325551
12,WK,115704888,38th & Blake Station via Downing St,0,  12  1,1325551
12,WK,115704889,38th & Blake Station via Downing St,0,  12  2,1325551
12,WK,115704890,38th & Blake Station via Downing St,0,  12  3,1325551
12,WK,115704891,38th & Blake Station via Downing St,0,  12  4,1325551
12,WK,115704892,38th & Blake Station via Downing St,0,  12  5,1325551
12,WK,115704893,38th & Blake Station via Downing St,0,  12  1,1325551
12,WK,115704894,38th & Blake Station via Downing St,0,  12  2,1325551
12,WK,115704895,38th & Blake Station via Downing St,0,  12  3,1325551
12,WK,115704896,38th & Blake Station via Downing St,0,  12  4,1325551
12,WK,115704897,38th & Blake Station via Downing St,0,  12  5,1325551
12,WK,115704898,38th & Blake Station via Downing St,0,  12 21,1325551
12,WK,115704899,38th & Blake Station via Downing St,0,  12  1,1325551
12,WK,115704900,38th & Blake Station via Downing St,0,  12  2,1325551
12,WK,115704901,38th & Blake Station via Downing St,0,  12  3,1325551
12,WK,115704902,38th & Blake Station via Downing St,0,  12  4,1325551
12,WK,115704903,38th & Blake Station via Downing St,0,  12  5,1325551
12,WK,115704904,38th & Blake Station via Downing St,0,  12 21,1325551
12,WK,115704905,Englewood Stn via Downing,1,  12  2,1325553
12,WK,115704906,Englewood Stn via Downing,1,  12  3,1325553
12,WK,115704907,Corona St & Colfax Ave via 30th & Downing,1,  12  1,1325552
12,WK,115704908,Corona St & Colfax Ave via 30th & Downing,1,  12  2,1325552
12,WK,115704909,Corona St & Colfax Ave via 30th & Downing,1,  12 31,1325552
12,WK,115704910,Corona St & Colfax Ave via 30th & Downing,1,  12  3,1325552
12,WK,115704911,Englewood Stn via Downing,1,  12  3,1325553
12,WK,115704912,Englewood Stn via Downing,1,  12  4,1325553
12,WK,115704913,Englewood Stn via Downing,1,  12  5,1325553
12,WK,115704914,Englewood Stn via Downing,1,  12 21,1325553
12,WK,115704915,Englewood Stn via Downing,1,  12  1,1325553
12,WK,115704916,Corona St & Colfax Ave via 30th & Downing,1,  12  4,1325552
